Time,Seconds,Minutes,Days,,Bin 2,Bin 3,Bin 4,Bin 2,Bin 3,Bin 4,Bin 2,Bin 3,Bin 4
3119760,,6.72322077665871E+017,,,,,,3.91737158189732E+017,9.50979566326286E+016,898809278964579,,,
3120768,6.74862959699063E+017,,,,3.93251087175034E+017,9.57187216635965E+016,899332497081836,,,,,,
3121440,,6.7234866103942E+017,,,,,,3.91753573451071E+017,9.50985530704039E+016,898809278964579,,,
3122496,6.7489028766829E+017,,,,3.93267961431155E+017,9.5719334779328E+016,899332497081836,,,,,,
3123120,,6.72375218574581E+017,,,,,,3.91769971382958E+017,9.50991488797039E+016,898809278964579,,,
3124224,6.74917588319501E+017,,,,3.93284817364577E+017,9.57199472305627E+016,899332497081836,,,,,,
3124800,,6.72401750300798E+017,,,,,,3.91786352003694E+017,9.50997440611922E+016,898809278964579,,,
3125952,6.74944861684713E+017,,,,3.93301654995202E+017,9.57205590180224E+016,899332497081836,,,,,,
3126480,,6.72428256247476E+017,,,,,,3.91802715331564E+017,9.51003386155321E+016,898809278964579,,,
3127680,6.74972107795896E+017,,,,3.93318474342913E+017,9.57211701424283E+016,899332497081836,,,,,,
3128160,,6.72454736443982E+017,,,,,,3.91819061384828E+017,9.51009325433857E+016,898809278964579,,,
3129408,6.74999326684981E+017,,,,3.93335275427568E+017,9.57217806045005E+016,899332497081836,,,,,,
3129840,,6.72481190919643E+017,,,,,,3.91835390181731E+017,9.51015258454148E+016,898809278964579,,,
3131136,6.75026518383852E+017,,,,3.93352058269007E+017,9.57223904049586E+016,899332497081836,,,,,,
3131520,,6.72507619703749E+017,,,,,,3.91851701740498E+017,9.51021185222803E+016,898809278964579,,,
3132864,6.75053682924352E+017,,,,3.93368822887047E+017,9.57229995445212E+016,899332497081836,,,,,,
3133200,,6.72534022825548E+017,,,,,,3.91867996079333E+017,9.51027105746424E+016,898809278964579,,,
3134592,6.75080820338278E+017,,,,3.93385569301481E+017,9.57236080239063E+016,899332497081836,,,,,,
3134880,,6.72560400314254E+017,,,,,,3.91884273216422E+017,9.51033020031607E+016,898809278964579,,,
3136320,6.75107930657389E+017,,,,3.93402297532086E+017,9.5724215843831E+016,899332497081836,,,,,,
3136560,,6.72586752199038E+017,,,,,,3.91900533169933E+017,9.51038928084941E+016,898809278964579,,,
3138048,6.75135013913394E+017,,,,3.93419007598611E+017,9.57248230050117E+016,899332497081836,,,,,,
3138240,,6.72613078509036E+017,,,,,,3.91916775958012E+017,9.51044829913007E+016,898809278964579,,,
3139776,6.75162070137966E+017,,,,3.9343569952079E+017,9.5725429508164E+016,899332497081836,,,,,,
3139920,,6.72639379273344E+017,,,,,,3.91933001598789E+017,9.5105072552238E+016,898809278964579,,,
3141504,6.75189099362729E+017,,,,3.93452373318331E+017,9.57260353540026E+016,899332497081836,,,,,,
3141600,,6.72665654521019E+017,,,,,,3.91949210110372E+017,9.51056614919628E+016,898809278964579,,,
3143232,6.75216101619268E+017,,,,3.93469029010922E+017,9.57266405432417E+016,899332497081836,,,,,,
3143280,,6.72691904281082E+017,,,,,,3.91965401510853E+017,9.51062498111311E+016,898809278964579,,,
3144960,6.75243076939125E+017,,,,3.9348566661823E+017,9.57272450765943E+016,899332497081836,,,,,,
3144960,,6.72718128582513E+017,,,,,,3.91981575818301E+017,9.51068375103983E+016,898809278964579,,,
3146640,,6.72744327454256E+017,,,,,,3.91997733050769E+017,9.51074245904191E+016,898809278964579,,,
3146688,6.75270025353797E+017,,,,3.93502286159901E+017,9.57278489547732E+016,899332497081836,,,,,,
3148320,,6.72770500925215E+017,,,,,,3.9201387322629E+017,9.51080110518476E+016,898809278964579,,,
3148416,6.7529694689474E+017,,,,3.93518887655558E+017,9.57284521784898E+016,899332497081836,,,,,,
3150000,,6.72796649024257E+017,,,,,,3.92029996362878E+017,9.5108596895337E+016,898809278964579,,,
3150144,6.75323841593366E+017,,,,3.93535471124804E+017,9.57290547484553E+016,899332497081836,,,,,,
3151680,,6.72822771780212E+017,,,,,,3.92046102478528E+017,9.510918212154E+016,898809278964579,,,
3151872,6.75350709481047E+017,,,,3.93552036587221E+017,9.57296566653797E+016,899332497081836,,,,,,
3153360,,6.72848869221871E+017,,,,,,3.92062191591215E+017,9.51097667311085E+016,898809278964579,,,
3153600,6.75377550589111E+017,,,,3.93568584062369E+017,9.57302579299724E+016,899332497081836,,,,,,
3155040,,6.72874941377986E+017,,,,,,3.92078263718898E+017,9.51103507246937E+016,898809278964579,,,
3155328,6.75404364948843E+017,,,,3.93585113569787E+017,9.57308585429421E+016,899332497081836,,,,,,
3156720,,6.72900988277272E+017,,,,,,3.92094318879513E+017,9.51109341029463E+016,898809278964579,,,
3157056,6.75431152591486E+017,,,,3.93601625128992E+017,9.57314585049966E+016,899332497081836,,,,,,
3158400,,6.72927009948408E+017,,,,,,3.9211035709098E+017,9.51115168665161E+016,898809278964579,,,
3158784,6.75457913548242E+017,,,,3.93618118759481E+017,9.5732057816843E+016,899332497081836,,,,,,
3160080,,6.72953006420034E+017,,,,,,3.92126378371199E+017,9.51120990160522E+016,898809278964579,,,
3160512,6.75484647850269E+017,,,,3.9363459448073E+017,9.57326564791876E+016,899332497081836,,,,,,
3161760,,6.7297897772075E+017,,,,,,3.92142382738051E+017,9.51126805522032E+016,898809278964579,,,
3162240,6.75511355528683E+017,,,,3.93651052312193E+017,9.5733254492736E+016,899332497081836,,,,,,
3163440,,6.73004923879123E+017,,,,,,3.92158370209399E+017,9.51132614756169E+016,898809278964579,,,
3163968,6.75538036614561E+017,,,,3.93667492273303E+017,9.57338518581929E+016,899332497081836,,,,,,
3165120,,6.73030844923678E+017,,,,,,3.92174340803086E+017,9.51138417869404E+016,898809278964579,,,
3165696,6.75564691138934E+017,,,,3.93683914383471E+017,9.57344485762625E+016,899332497081836,,,,,,
3166800,,6.73056740882906E+017,,,,,,3.92190294536938E+017,9.51144214868203E+016,898809278964579,,,
3167424,6.75591319132793E+017,,,,3.9370031866209E+017,9.57350446476478E+016,899332497081836,,,,,,
3168480,,6.73082611785259E+017,,,,,,3.92206231428759E+017,9.51150005759021E+016,898809278964579,,,
3169152,6.75617920627087E+017,,,,3.93716705128529E+017,9.57356400730514E+016,899332497081836,,,,,,
3170160,,6.73108457659151E+017,,,,,,3.92222151496337E+017,9.51155790548311E+016,898809278964579,,,
3170880,6.75644495652723E+017,,,,3.93733073802135E+017,9.57362348531751E+016,899332497081836,,,,,,
3171840,,6.73134278532961E+017,,,,,,3.9223805475744E+017,9.51161569242517E+016,898809278964579,,,
3172608,6.75671044240566E+017,,,,3.93749424702239E+017,9.57368289887198E+016,899332497081836,,,,,,
3173520,,6.73160074435027E+017,,,,,,3.92253941229818E+017,9.51167341848075E+016,898809278964579,,,
3174336,6.75697566421441E+017,,,,3.93765757848147E+017,9.57374224803858E+016,899332497081836,,,,,,
3175200,,6.73185845393654E+017,,,,,,3.92269810931202E+017,9.51173108371417E+016,898809278964579,,,
3176064,6.75724062226129E+017,,,,3.93782073259143E+017,9.57380153288723E+016,899332497081836,,,,,,
3176880,,6.73211591437108E+017,,,,,,3.92285663879304E+017,9.51178868818965E+016,898809278964579,,,
3177792,6.75750531685371E+017,,,,3.93798370954494E+017,9.57386075348783E+016,899332497081836,,,,,,
3178560,,6.73237312593617E+017,,,,,,3.92301500091817E+017,9.51184623197137E+016,898809278964579,,,
3179520,6.75776974829865E+017,,,,3.93814650953444E+017,9.57391990991015E+016,899332497081836,,,,,,
3180240,,6.73263008891372E+017,,,,,,3.92317319586416E+017,9.51190371512343E+016,898809278964579,,,
3181248,6.7580339169027E+017,,,,3.93830913275215E+017,9.57397900222391E+016,899332497081836,,,,,,
3181920,,6.73288680358531E+017,,,,,,3.92333122380758E+017,9.51196113770986E+016,898809278964579,,,
3182976,6.75829782297203E+017,,,,3.93847157939011E+017,9.57403803049877E+016,899332497081836,,,,,,
3183600,,6.73314327023209E+017,,,,,,3.92348908492478E+017,9.51201849979464E+016,898809278964579,,,
3184704,6.75856146681238E+017,,,,3.93863384964011E+017,9.57409699480427E+016,899332497081836,,,,,,
3185280,,6.73339948913488E+017,,,,,,3.92364677939197E+017,9.51207580144165E+016,898809278964579,,,
3186432,6.75882484872909E+017,,,,3.93879594369378E+017,9.57415589520991E+016,899332497081836,,,,,,
3186960,,6.73365546057414E+017,,,,,,3.92380430738515E+017,9.51213304271472E+016,898809278964579,,,
3188160,6.75908796902709E+017,,,,3.93895786174251E+017,9.57421473178511E+016,899332497081836,,,,,,
3188640,,6.73391118482992E+017,,,,,,3.92396166908013E+017,9.51219022367763E+016,898809278964579,,,
3189888,6.7593508280109E+017,,,,3.93911960397749E+017,9.57427350459921E+016,899332497081836,,,,,,
3190320,,6.73416666218195E+017,,,,,,3.92411886465254E+017,9.51224734439406E+016,898809278964579,,,
3191616,6.75961342598462E+017,,,,3.9392811705897E+017,9.57433221372146E+016,899332497081836,,,,,,
3192000,,6.73442189290957E+017,,,,,,3.92427589427784E+017,9.51230440492766E+016,898809278964579,,,
3193344,6.75987576325197E+017,,,,3.93944256176992E+017,9.57439085922107E+016,899332497081836,,,,,,
3193680,,6.73467687729176E+017,,,,,,3.92443275813127E+017,9.51236140534197E+016,898809278964579,,,
3195072,6.76013784011621E+017,,,,3.93960377770871E+017,9.57444944116714E+016,899332497081836,,,,,,
3195360,,6.73493161560713E+017,,,,,,3.92458945638792E+017,9.51241834570049E+016,898809278964579,,,
3196800,6.76039965688024E+017,,,,3.93976481859644E+017,9.5745079596287E+016,899332497081836,,,,,,
3196800,,,2.17946169122132E+017,,,,,,,,9.20275120851409E+016,3188893851257415,74577559631.401
3197040,,6.73518610813393E+017,,,,,,3.92474598922267E+017,9.51247522606666E+016,898809278964579,,,
3198528,6.76066121384653E+017,,,,3.93992568462327E+017,9.57456641467473E+016,899332497081836,,,,,,
3198720,,6.73544035515005E+017,,,,,,3.92490235681024E+017,9.51253204650383E+016,898809278964579,,,
3200256,6.76092251131715E+017,,,,3.94008637597913E+017,9.57462480637412E+016,899332497081836,,,,,,
3200400,,6.73569435693301E+017,,,,,,3.92505855932513E+017,9.51258880707529E+016,898809278964579,,,
3201984,6.76118354959375E+017,,,,3.94024689285378E+017,9.57468313479567E+016,899332497081836,,,,,,
3202080,,6.73594811375996E+017,,,,,,3.9252145969417E+017,9.51264550784428E+016,898809278964579,,,
3203712,6.76144432897761E+017,,,,3.94040723543674E+017,9.57474140000813E+016,899332497081836,,,,,,
3203760,,6.7362016259077E+017,,,,,,3.92537046983409E+017,9.51270214887396E+016,898809278964579,,,
3205440,6.76170484976955E+017,,,,3.94056740391736E+017,9.57479960208015E+016,899332497081836,,,,,,
3205440,,6.73645489365268E+017,,,,,,3.92552617817628E+017,9.51275873022741E+016,898809278964579,,,
3207120,,6.73670791727096E+017,,,,,,3.92568172214204E+017,9.51281525196766E+016,898809278964579,,,
3207168,6.76196511227004E+017,,,,3.94072739848475E+017,9.57485774108034E+016,899332497081836,,,,,,
3208800,,6.73696069703826E+017,,,,,,3.92583710190499E+017,9.51287171415768E+016,898809278964579,,,
3208896,6.76222511677911E+017,,,,3.94088721932784E+017,9.57491581707721E+016,899332497081836,,,,,,
3210480,,6.73721323322994E+017,,,,,,3.92599231763853E+017,9.51292811686036E+016,898809278964579,,,
3210624,6.76248486359642E+017,,,,3.94104686663533E+017,9.5749738301392E+016,899332497081836,,,,,,
3212160,,6.73746552612097E+017,,,,,,3.92614736951591E+017,9.51298446013852E+016,898809278964579,,,
3212352,6.76274435302118E+017,,,,3.94120634059574E+017,9.57503178033467E+016,899332497081836,,,,,,
3213840,,6.73771757598602E+017,,,,,,3.92630225771018E+017,9.51304074405493E+016,898809278964579,,,
3214080,6.76300358535224E+017,,,,3.94136564139737E+017,9.57508966773191E+016,899332497081836,,,,,,
3215520,,6.73796938309934E+017,,,,,,3.92645698239421E+017,9.51309696867229E+016,898809278964579,,,
3215808,6.76326256088804E+017,,,,3.94152476922832E+017,9.57514749239916E+016,899332497081836,,,,,,
3217200,,6.73822094773487E+017,,,,,,3.92661154374069E+017,9.51315313405322E+016,898809278964579,,,
3217536,6.76352127992661E+017,,,,3.94168372427649E+017,9.57520525440454E+016,899332497081836,,,,,,
3218880,,6.73847227016615E+017,,,,,,3.92676594192212E+017,9.51320924026028E+016,898809278964579,,,
3219264,6.76377974276558E+017,,,,3.94184250672957E+017,9.57526295381613E+016,899332497081836,,,,,,
3220560,,6.73872335066641E+017,,,,,,3.92692017711083E+017,9.51326528735598E+016,898809278964579,,,
3220992,6.7640379497022E+017,,,,3.94200111677504E+017,9.57532059070193E+016,899332497081836,,,,,,
3222240,,6.73897418950848E+017,,,,,,3.92707424947895E+017,9.51332127540273E+016,898809278964579,,,
3222720,6.7642959010333E+017,,,,3.9421595546002E+017,9.57537816512986E+016,899332497081836,,,,,,
3223920,,6.73922478696487E+017,,,,,,3.92722815919845E+017,9.51337720446292E+016,898809278964579,,,
3224448,6.76455359705533E+017,,,,3.94231782039213E+017,9.57543567716777E+016,899332497081836,,,,,,
3225600,,6.73947514330771E+017,,,,,,3.92738190644111E+017,9.51343307459883E+016,898809278964579,,,
3226176,6.76481103806431E+017,,,,3.94247591433769E+017,9.57549312688344E+016,899332497081836,,,,,,
3227280,,6.73972525880878E+017,,,,,,3.92753549137852E+017,9.5134888858727E+016,898809278964579,,,
3227904,6.76506822435591E+017,,,,3.94263383662356E+017,9.57555051434456E+016,899332497081836,,,,,,
3228960,,6.73997513373953E+017,,,,,,3.9276889141821E+017,9.5135446383467E+016,898809278964579,,,
3229632,6.76532515622537E+017,,,,3.94279158743624E+017,9.57560783961876E+016,899332497081836,,,,,,
3230640,,6.74022476837102E+017,,,,,,3.92784217502308E+017,9.51360033208292E+016,898809278964579,,,
3231360,6.76558183396754E+017,,,,3.94294916696196E+017,9.57566510277361E+016,899332497081836,,,,,,
3232320,,6.74047416297398E+017,,,,,,3.92799527407252E+017,9.51365596714342E+016,898809278964579,,,
3233088,6.76583825787689E+017,,,,3.94310657538682E+017,9.57572230387657E+016,899332497081836,,,,,,
3234000,,6.74072331781878E+017,,,,,,3.92814821150129E+017,9.51371154359014E+016,898809278964579,,,
3234816,6.76609442824749E+017,,,,3.94326381289666E+017,9.57577944299506E+016,899332497081836,,,,,,
3235680,,6.74097223317545E+017,,,,,,3.92830098748009E+017,9.51376706148501E+016,898809278964579,,,
3236544,6.76635034537299E+017,,,,3.94342087967716E+017,9.57583652019641E+016,899332497081836,,,,,,
3237360,,6.74122090931365E+017,,,,,,3.92845360217942E+017,9.51382252088986E+016,898809278964579,,,
3238272,6.7666060095467E+017,,,,3.94357777591378E+017,9.57589353554789E+016,899332497081836,,,,,,
3239040,,6.7414693465027E+017,,,,,,3.92860605576962E+017,9.51387792186647E+016,898809278964579,,,
3240000,6.76686142106148E+017,,,,3.94373450179177E+017,9.57595048911668E+016,899332497081836,,,,,,
3240720,,6.74171754501157E+017,,,,,,3.92875834842084E+017,9.51393326447654E+016,898809278964579,,,
3241728,6.76711658020985E+017,,,,3.94389105749621E+017,9.5760073809699E+016,899332497081836,,,,,,
3242400,,6.74196550510889E+017,,,,,,3.92891048030306E+017,9.51398854878173E+016,898809278964579,,,
3243456,6.7673714872839E+017,,,,3.94404744321193E+017,9.57606421117459E+016,899332497081836,,,,,,
3244080,,6.74221322706291E+017,,,,,,3.92906245158607E+017,9.5140437748436E+016,898809278964579,,,
3245184,6.76762614257535E+017,,,,3.94420365912362E+017,9.57612097979773E+016,899332497081836,,,,,,
3245760,,6.74246071114156E+017,,,,,,3.92921426243949E+017,9.51409894272368E+016,898809278964579,,,
3246912,6.76788054637552E+017,,,,3.94435970541571E+017,9.5761776869062E+016,899332497081836,,,,,,
3247440,,6.74270795761243E+017,,,,,,3.92936591303274E+017,9.51415405248341E+016,898809278964579,,,
3248640,6.76813469897536E+017,,,,3.94451558227248E+017,9.57623433256684E+016,899332497081836,,,,,,
3249120,,6.74295496674272E+017,,,,,,3.92951740353509E+017,9.51420910418418E+016,898809278964579,,,
3250368,6.7683886006654E+017,,,,3.94467128987797E+017,9.57629091684639E+016,899332497081836,,,,,,
3250800,,6.74320173879932E+017,,,,,,3.92966873411562E+017,9.5142640978873E+016,898809278964579,,,
3252096,6.76864225173581E+017,,,,3.94482682841604E+017,9.57634743981154E+016,899332497081836,,,,,,
3252480,,6.74344827404877E+017,,,,,,3.92981990494322E+017,9.51431903365404E+016,898809278964579,,,
3253824,6.76889565247637E+017,,,,3.94498219807035E+017,9.57640390152889E+016,899332497081836,,,,,,
3254160,,6.74369457275724E+017,,,,,,3.92997091618661E+017,9.51437391154558E+016,898809278964579,,,
3255552,6.76914880317644E+017,,,,3.94513739902436E+017,9.57646030206498E+016,899332497081836,,,,,,
3255840,,6.74394063519059E+017,,,,,,3.93012176801435E+017,9.51442873162305E+016,898809278964579,,,
3257280,6.76940170412504E+017,,,,3.94529243146133E+017,9.57651664148626E+016,899332497081836,,,,,,
3257520,,6.74418646161431E+017,,,,,,3.93027246059478E+017,9.51448349394751E+016,898809278964579,,,
3259008,6.76965435561078E+017,,,,3.94544729556431E+017,9.57657291985914E+016,899332497081836,,,,,,
3259200,,6.74443205229355E+017,,,,,,3.93042299409611E+017,9.51453819857995E+016,898809278964579,,,
3260736,6.76990675792189E+017,,,,3.94560199151617E+017,9.57662913724993E+016,899332497081836,,,,,,
3260880,,6.74467740749312E+017,,,,,,3.93057336868634E+017,9.51459284558132E+016,898809278964579,,,
3262464,6.77015891134621E+017,,,,3.94575651949957E+017,9.57668529372488E+016,899332497081836,,,,,,
3262560,,6.74492252747749E+017,,,,,,3.9307235845333E+017,9.51464743501246E+016,898809278964579,,,
3264192,6.77041081617121E+017,,,,3.94591087969697E+017,9.57674138935015E+016,899332497081836,,,,,,
3264240,,6.74516741251077E+017,,,,,,3.93087364180465E+017,9.5147019669342E+016,898809278964579,,,
3265920,6.77066247268396E+017,,,,3.94606507229065E+017,9.57679742419186E+016,899332497081836,,,,,,
3265920,,6.74541206285676E+017,,,,,,3.93102354066786E+017,9.51475644140727E+016,898809278964579,,,
3267600,,6.74565647877888E+017,,,,,,3.93117328129025E+017,9.51481085849234E+016,898809278964579,,,
3267648,6.77091388117117E+017,,,,3.94621909746266E+017,9.57685339831603E+016,899332497081836,,,,,,
3269280,,6.74590066054024E+017,,,,,,3.93132286383892E+017,9.51486521825003E+016,898809278964579,,,
3269376,6.77116504191913E+017,,,,3.94637295539488E+017,9.57690931178862E+016,899332497081836,,,,,,
3270960,,6.7461446084036E+017,,,,,,3.93147228848083E+017,9.51491952074088E+016,898809278964579,,,
3271104,6.77141595521378E+017,,,,3.94652664626899E+017,9.57696516467552E+016,899332497081836,,,,,,
3272640,,6.74638832263136E+017,,,,,,3.93162155538276E+017,9.51497376602538E+016,898809278964579,,,
3272832,6.77166662134069E+017,,,,3.94668017026644E+017,9.57702095704254E+016,899332497081836,,,,,,
3274320,,6.74663180348562E+017,,,,,,3.9317706647113E+017,9.51502795416394E+016,898809278964579,,,
3274560,6.77191704058501E+017,,,,3.94683352756853E+017,9.57707668895544E+016,899332497081836,,,,,,
3276000,,6.7468750512281E+017,,,,,,3.93191961663286E+017,9.51508208521693E+016,898809278964579,,,
3276288,6.77216721323154E+017,,,,3.94698671835634E+017,9.57713236047988E+016,899332497081836,,,,,,
3277680,,6.74711806612022E+017,,,,,,3.9320684113137E+017,9.51513615924463E+016,898809278964579,,,
3278016,6.7724171395647E+017,,,,3.94713974281075E+017,9.57718797168146E+016,899332497081836,,,,,,
3279360,,6.74736084842301E+017,,,,,,3.93221704891988E+017,9.51519017630727E+016,898809278964579,,,
